Date;Code région;Région;Code département;Département;Code commune;Commune;Type de données;Catégorie;Sexe;Tranche d'âge;Nombre de demandeurs d'emploi
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01001;L'Abergement-Clémenciat;Brutes;ABC;Femmes;Total;25
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01001;L'Abergement-Clémenciat;Brutes;ABC;Total;Moins de 25 ans;10
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01001;L'Abergement-Clémenciat;Brutes;ABC;Total;50 ans et plus;10
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01002;L'Abergement-de-Varey;Brutes;ABC;Total;Total;15
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01002;L'Abergement-de-Varey;Brutes;ABC;Total;Moins de 25 ans;0
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01004;Ambérieu-en-Bugey;Brutes;ABC;Femmes;Total;740
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01004;Ambérieu-en-Bugey;Brutes;ABC;Total;De 25 à 49 ans;860
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01006;Ambléon;Brutes;ABC;Total;Total;5
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01006;Ambléon;Brutes;ABC;Hommes;Total;5
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01006;Ambléon;Brutes;ABC;Total;50 ans et plus;0
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01007;Ambronay;Brutes;ABC;Total;Total;165
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01007;Ambronay;Brutes;ABC;Hommes;Total;75
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01007;Ambronay;Brutes;ABC;Total;Moins de 25 ans;30
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01007;Ambronay;Brutes;ABC;Total;De 25 à 49 ans;105
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01008;Ambutrix;Brutes;ABC;Total;Total;35
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01008;Ambutrix;Brutes;ABC;Total;50 ans et plus;5
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01009;Andert-et-Condon;Brutes;ABC;Total;Total;20
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01009;Andert-et-Condon;Brutes;ABC;Hommes;Total;10
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01009;Andert-et-Condon;Brutes;ABC;Total;Moins de 25 ans;0
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01010;Anglefort;Brutes;ABC;Total;Total;80
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01010;Anglefort;Brutes;ABC;Hommes;Total;30
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01010;Anglefort;Brutes;ABC;Femmes;Total;45
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01010;Anglefort;Brutes;ABC;Total;De 25 à 49 ans;50
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01011;Apremont;Brutes;ABC;Hommes;Total;5
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01011;Apremont;Brutes;ABC;Total;Moins de 25 ans;0
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01013;Arandas;Brutes;ABC;Total;Total;10
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01013;Arandas;Brutes;ABC;Total;De 25 à 49 ans;5
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01014;Arbent;Brutes;ABC;Total;Total;290
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01015;Arboys en Bugey;Brutes;ABC;Hommes;Total;15
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01015;Arboys en Bugey;Brutes;ABC;Femmes;Total;20
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01016;Arbigny;Brutes;ABC;Total;Total;25
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01016;Arbigny;Brutes;ABC;Femmes;Total;15
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01017;Argis;Brutes;ABC;Femmes;Total;20
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01017;Argis;Brutes;ABC;Total;De 25 à 49 ans;20
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01019;Armix;Brutes;ABC;Total;Total;0
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01019;Armix;Brutes;ABC;Femmes;Total;0
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01019;Armix;Brutes;ABC;Total;De 25 à 49 ans;0
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01021;Ars-sur-Formans;Brutes;ABC;Total;Moins de 25 ans;15
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01022;Artemare;Brutes;ABC;Total;Total;115
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01022;Artemare;Brutes;ABC;Hommes;Total;55
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01022;Artemare;Brutes;ABC;Femmes;Total;60
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01022;Artemare;Brutes;ABC;Total;De 25 à 49 ans;65
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01023;Asnières-sur-Saône;Brutes;ABC;Total;Moins de 25 ans;0
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01024;Attignat;Brutes;ABC;Total;Moins de 25 ans;40
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01024;Attignat;Brutes;ABC;Total;50 ans et plus;25
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01025;Bâgé-Dommartin;Brutes;ABC;Femmes;Total;125
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01026;Bâgé-le-Châtel;Brutes;ABC;Femmes;Total;30
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01026;Bâgé-le-Châtel;Brutes;ABC;Total;50 ans et plus;15
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01027;Balan;Brutes;ABC;Total;Total;100
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01029;Beaupont;Brutes;ABC;Total;Total;45
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01029;Beaupont;Brutes;ABC;Femmes;Total;25
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01029;Beaupont;Brutes;ABC;Total;De 25 à 49 ans;30
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01029;Beaupont;Brutes;ABC;Total;50 ans et plus;15
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01031;Bellignat;Brutes;ABC;Hommes;Total;190
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01032;Béligneux;Brutes;ABC;Femmes;Total;140
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01032;Béligneux;Brutes;ABC;Total;Moins de 25 ans;40
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01032;Béligneux;Brutes;ABC;Total;De 25 à 49 ans;145
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01033;Valserhône;Brutes;ABC;Hommes;Total;880
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01033;Valserhône;Brutes;ABC;Total;De 25 à 49 ans;1080
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01034;Belley;Brutes;ABC;Total;Total;895
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01034;Belley;Brutes;ABC;Total;De 25 à 49 ans;560
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01035;Belleydoux;Brutes;ABC;Total;Total;25
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01035;Belleydoux;Brutes;ABC;Hommes;Total;15
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01035;Belleydoux;Brutes;ABC;Total;Moins de 25 ans;0
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01035;Belleydoux;Brutes;ABC;Total;50 ans et plus;10
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01036;Valromey-sur-Séran;Brutes;ABC;Femmes;Total;35
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01036;Valromey-sur-Séran;Brutes;ABC;Total;Moins de 25 ans;10
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01036;Valromey-sur-Séran;Brutes;ABC;Total;De 25 à 49 ans;45
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01037;Bénonces;Brutes;ABC;Femmes;Total;5
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01037;Bénonces;Brutes;ABC;Total;Moins de 25 ans;0
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01037;Bénonces;Brutes;ABC;Total;De 25 à 49 ans;10
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01038;Bény;Brutes;ABC;Total;Total;35
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01038;Bény;Brutes;ABC;Total;Moins de 25 ans;10
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01040;Béréziat;Brutes;ABC;Hommes;Total;10
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01040;Béréziat;Brutes;ABC;Total;50 ans et plus;5
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01041;Bettant;Brutes;ABC;Total;Total;50
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01041;Bettant;Brutes;ABC;Femmes;Total;25
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01042;Bey;Brutes;ABC;Femmes;Total;5
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01042;Bey;Brutes;ABC;Total;50 ans et plus;0
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01043;Beynost;Brutes;ABC;Femmes;Total;120
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01043;Beynost;Brutes;ABC;Total;Moins de 25 ans;45
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01043;Beynost;Brutes;ABC;Total;50 ans et plus;55
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01044;Billiat;Brutes;ABC;Total;Total;40
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01044;Billiat;Brutes;ABC;Total;Moins de 25 ans;5
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01044;Billiat;Brutes;ABC;Total;De 25 à 49 ans;30
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01045;Birieux;Brutes;ABC;Femmes;Total;5
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01046;Biziat;Brutes;ABC;Total;De 25 à 49 ans;30
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01047;Blyes;Brutes;ABC;Total;Total;50
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01050;Boissey;Brutes;ABC;Total;Total;25
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01051;Bolozon;Brutes;ABC;Hommes;Total;5
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01051;Bolozon;Brutes;ABC;Total;De 25 à 49 ans;5
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01052;Bouligneux;Brutes;ABC;Total;Total;15
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01052;Bouligneux;Brutes;ABC;Total;De 25 à 49 ans;10
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01053;Bourg-en-Bresse;Brutes;ABC;Total;Total;4135
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01053;Bourg-en-Bresse;Brutes;ABC;Hommes;Total;2215
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01053;Bourg-en-Bresse;Brutes;ABC;Femmes;Total;1920
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01054;Bourg-Saint-Christophe;Brutes;ABC;Total;Total;50
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01054;Bourg-Saint-Christophe;Brutes;ABC;Hommes;Total;20
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01056;Boyeux-Saint-Jérôme;Brutes;ABC;Total;Total;20
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01056;Boyeux-Saint-Jérôme;Brutes;ABC;Femmes;Total;15
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01057;Boz;Brutes;ABC;Total;Moins de 25 ans;5
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01058;Brégnier-Cordon;Brutes;ABC;Hommes;Total;30
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01058;Brégnier-Cordon;Brutes;ABC;Total;De 25 à 49 ans;45
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01058;Brégnier-Cordon;Brutes;ABC;Total;50 ans et plus;15
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01061;Brens;Brutes;ABC;Femmes;Total;40
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01061;Brens;Brutes;ABC;Total;De 25 à 49 ans;45
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01062;Bressolles;Brutes;ABC;Total;Total;45
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01062;Bressolles;Brutes;ABC;Hommes;Total;25
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01062;Bressolles;Brutes;ABC;Total;Moins de 25 ans;10
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01062;Bressolles;Brutes;ABC;Total;50 ans et plus;10
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01063;Brion;Brutes;ABC;Femmes;Total;10
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01063;Brion;Brutes;ABC;Total;De 25 à 49 ans;15
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01064;Briord;Brutes;ABC;Hommes;Total;40
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01064;Briord;Brutes;ABC;Total;Moins de 25 ans;15
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01064;Briord;Brutes;ABC;Total;De 25 à 49 ans;45
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01065;Buellas;Brutes;ABC;Femmes;Total;50
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01065;Buellas;Brutes;ABC;Total;Moins de 25 ans;15
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01066;La Burbanche;Brutes;ABC;Total;Total;5
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01066;La Burbanche;Brutes;ABC;Femmes;Total;5
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01067;Ceignes;Brutes;ABC;Hommes;Total;5
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01067;Ceignes;Brutes;ABC;Femmes;Total;10
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01067;Ceignes;Brutes;ABC;Total;De 25 à 49 ans;10
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01068;Cerdon;Brutes;ABC;Total;Total;55
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01068;Cerdon;Brutes;ABC;Femmes;Total;30
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01069;Certines;Brutes;ABC;Total;De 25 à 49 ans;60
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01071;Cessy;Brutes;ABC;Total;Total;265
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01071;Cessy;Brutes;ABC;Hommes;Total;140
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01071;Cessy;Brutes;ABC;Total;De 25 à 49 ans;180
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01073;Ceyzérieu;Brutes;ABC;Hommes;Total;30
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01074;Chalamont;Brutes;ABC;Hommes;Total;60
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01074;Chalamont;Brutes;ABC;Total;Moins de 25 ans;25
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01075;Chaleins;Brutes;ABC;Hommes;Total;40
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01075;Chaleins;Brutes;ABC;Femmes;Total;30
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01076;Chaley;Brutes;ABC;Hommes;Total;10
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01078;Challex;Brutes;ABC;Total;Total;50
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01078;Challex;Brutes;ABC;Hommes;Total;30
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01078;Challex;Brutes;ABC;Total;De 25 à 49 ans;35
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01079;Champagne-en-Valromey;Brutes;ABC;Total;Total;35
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01080;Champdor-Corcelles;Brutes;ABC;Total;Total;35
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01080;Champdor-Corcelles;Brutes;ABC;Hommes;Total;20
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01080;Champdor-Corcelles;Brutes;ABC;Total;Moins de 25 ans;5
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01080;Champdor-Corcelles;Brutes;ABC;Total;50 ans et plus;10
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01081;Champfromier;Brutes;ABC;Total;De 25 à 49 ans;20
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01082;Chanay;Brutes;ABC;Hommes;Total;20
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01082;Chanay;Brutes;ABC;Femmes;Total;20
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01083;Chaneins;Brutes;ABC;Total;50 ans et plus;10
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01084;Chanoz-Châtenay;Brutes;ABC;Total;Total;50
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01084;Chanoz-Châtenay;Brutes;ABC;Hommes;Total;20
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01084;Chanoz-Châtenay;Brutes;ABC;Femmes;Total;30
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01084;Chanoz-Châtenay;Brutes;ABC;Total;Moins de 25 ans;5
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01085;La Chapelle-du-Châtelard;Brutes;ABC;Total;Moins de 25 ans;5
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01087;Charix;Brutes;ABC;Total;Total;15
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01087;Charix;Brutes;ABC;Total;Moins de 25 ans;5
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01088;Charnoz-sur-Ain;Brutes;ABC;Total;Total;60
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01089;Château-Gaillard;Brutes;ABC;Total;Total;135
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01089;Château-Gaillard;Brutes;ABC;Femmes;Total;75
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01089;Château-Gaillard;Brutes;ABC;Total;50 ans et plus;30
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01090;Châtenay;Brutes;ABC;Total;Total;20
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01090;Châtenay;Brutes;ABC;Femmes;Total;15
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01090;Châtenay;Brutes;ABC;Total;50 ans et plus;5
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01092;Châtillon-la-Palud;Brutes;ABC;Total;Total;100
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01092;Châtillon-la-Palud;Brutes;ABC;Hommes;Total;40
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01092;Châtillon-la-Palud;Brutes;ABC;Total;De 25 à 49 ans;55
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01093;Châtillon-sur-Chalaronne;Brutes;ABC;Total;Total;330
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01093;Châtillon-sur-Chalaronne;Brutes;ABC;Femmes;Total;170
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01094;Chavannes-sur-Reyssouze;Brutes;ABC;Total;Total;55
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01094;Chavannes-sur-Reyssouze;Brutes;ABC;Hommes;Total;30
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01094;Chavannes-sur-Reyssouze;Brutes;ABC;Total;De 25 à 49 ans;35
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01096;Chaveyriat;Brutes;ABC;Total;Moins de 25 ans;5
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01098;Chazey-Bons;Brutes;ABC;Total;50 ans et plus;15
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01099;Chazey-sur-Ain;Brutes;ABC;Total;Total;85
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01099;Chazey-sur-Ain;Brutes;ABC;Hommes;Total;35
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01099;Chazey-sur-Ain;Brutes;ABC;Femmes;Total;45
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01099;Chazey-sur-Ain;Brutes;ABC;Total;Moins de 25 ans;15
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01100;Cheignieu-la-Balme;Brutes;ABC;Total;Total;15
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01100;Cheignieu-la-Balme;Brutes;ABC;Hommes;Total;10
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01100;Cheignieu-la-Balme;Brutes;ABC;Femmes;Total;5
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01100;Cheignieu-la-Balme;Brutes;ABC;Total;50 ans et plus;0
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01101;Chevillard;Brutes;ABC;Hommes;Total;5
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01101;Chevillard;Brutes;ABC;Total;Moins de 25 ans;0
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01101;Chevillard;Brutes;ABC;Total;De 25 à 49 ans;5
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01101;Chevillard;Brutes;ABC;Total;50 ans et plus;0
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01102;Chevroux;Brutes;ABC;Total;50 ans et plus;10
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01103;Chevry;Brutes;ABC;Total;Total;65
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01103;Chevry;Brutes;ABC;Femmes;Total;35
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01104;Chézery-Forens;Brutes;ABC;Hommes;Total;10
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01104;Chézery-Forens;Brutes;ABC;Femmes;Total;15
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01104;Chézery-Forens;Brutes;ABC;Total;50 ans et plus;5
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01105;Civrieux;Brutes;ABC;Total;Total;60
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01106;Cize;Brutes;ABC;Total;Total;5
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01106;Cize;Brutes;ABC;Total;50 ans et plus;5
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01107;Cleyzieu;Brutes;ABC;Hommes;Total;5
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01107;Cleyzieu;Brutes;ABC;Total;Moins de 25 ans;0
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01107;Cleyzieu;Brutes;ABC;Total;De 25 à 49 ans;5
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01108;Coligny;Brutes;ABC;Femmes;Total;35
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01108;Coligny;Brutes;ABC;Total;50 ans et plus;15
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01109;Collonges;Brutes;ABC;Hommes;Total;60
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01110;Colomieu;Brutes;ABC;Total;Total;5
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01111;Conand;Brutes;ABC;Hommes;Total;5
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01112;Condamine;Brutes;ABC;Total;Total;25
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01112;Condamine;Brutes;ABC;Hommes;Total;10
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01112;Condamine;Brutes;ABC;Total;De 25 à 49 ans;15
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01113;Condeissiat;Brutes;ABC;Femmes;Total;30
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01114;Confort;Brutes;ABC;Total;Moins de 25 ans;0
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01115;Confrançon;Brutes;ABC;Hommes;Total;45
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01115;Confrançon;Brutes;ABC;Femmes;Total;35
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01115;Confrançon;Brutes;ABC;Total;De 25 à 49 ans;50
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01115;Confrançon;Brutes;ABC;Total;50 ans et plus;20
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01116;Contrevoz;Brutes;ABC;Total;Total;30
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01116;Contrevoz;Brutes;ABC;Total;Moins de 25 ans;5
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01117;Conzieu;Brutes;ABC;Total;Moins de 25 ans;0
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01117;Conzieu;Brutes;ABC;Total;50 ans et plus;0
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01118;Corbonod;Brutes;ABC;Total;Total;85
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01118;Corbonod;Brutes;ABC;Femmes;Total;45
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01118;Corbonod;Brutes;ABC;Total;Moins de 25 ans;15
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01118;Corbonod;Brutes;ABC;Total;50 ans et plus;15
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01121;Corlier;Brutes;ABC;Hommes;Total;5
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01121;Corlier;Brutes;ABC;Femmes;Total;5
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01121;Corlier;Brutes;ABC;Total;Moins de 25 ans;5
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01123;Cormoranche-sur-Saône;Brutes;ABC;Hommes;Total;25
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01123;Cormoranche-sur-Saône;Brutes;ABC;Femmes;Total;35
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01123;Cormoranche-sur-Saône;Brutes;ABC;Total;Moins de 25 ans;15
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01123;Cormoranche-sur-Saône;Brutes;ABC;Total;50 ans et plus;15
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01125;Corveissiat;Brutes;ABC;Hommes;Total;20
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01125;Corveissiat;Brutes;ABC;Total;50 ans et plus;15
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01127;Courmangoux;Brutes;ABC;Femmes;Total;15
2015-T4;84;Auvergne-Rhône-Alpes;01;Ain;01127;Courmangoux;Brutes;ABC;Total;Moins de 25 ans;5
