Code geographique;Nom Officiel Commune;Nom Officiel EPCI;Logements en 1999 (dnbt);Logements en 1990 (dnbt);Logements en 1982 (dnbt);Logements en 1975 (dnbt);Logements en 1968 (dnbt);Résidences principales (Ménages) en 1999 (dnbt);Résidences principales (Ménages) en 1990 (dnbt);Résidences principales (Ménages) en 1982 (dnbt);Résidences principales (Ménages) en 1975 (dnbt);Résidences principales (Ménages) en 1968 (dnbt);Rés secondaires et logts occasionnels en 1999 (dnbt);Rés secondaires et logts occasionnels en 1990 (dnbt);Rés secondaires et logts occasionnels en 1982 (dnbt);Rés secondaires et logts occasionnels en 1975 (dnbt);Rés secondaires et logts occasionnels en 1968 (dnbt);Logements vacants en 1999 (dnbt);Logements vacants en 1990 (dnbt);Logements vacants en 1982 (dnbt);Logements vacants en 1975 (dnbt);Logements vacants en 1968 (dnbt);code département;canton;code_canton;geo_point_2d;Code Officiel EPCI;geo_shape;P22_POP;P16_POP;P11_POP;P06_POP;NAIS1621;NAIS1115;NAIS0610;NAIS9905;DECE1621;DECE1115;DECE0610;DECE9905;P22_LOG;P16_LOG;P11_LOG;P06_LOG;Résidence Principale;P16_RP;P11_RP;P06_RP;Rés secondaires et logts occasionnels;P16_RSECOCC;P11_RSECOCC;P06_RSECOCC;Log. Vacants;P16_LOGVAC;P11_LOGVAC;P06_LOGVAC;P22_PMEN;P16_PMEN;P11_PMEN;P06_PMEN
34014;Assas;Communauté de communes du Grand Pic Saint-Loup;531;390;329;220;163;484;342;269;165;114;8;25;23;20;17;39;23;37;35;32;34;Saint-Gély-du-Fesc;3423;43.71053944770287, 3.8982877557136706;200022986;"{""coordinates"": [[[3.875064156653171, 43.737493468427026], [3.8758796939671427, 43.73785153448295], [3.87787141409635, 43.73813738739988], [3.878505990731931, 43.7382188047905], [3.880678485506044, 43.73832208770956], [3.88292431848228, 43.73882946438644], [3.883300190390714, 43.73895938615043], [3.8839223151533666, 43.73903869538821], [3.8844238722187425, 43.73925693558905], [3.8853062099848557, 43.73979408254041], [3.8859946918208466, 43.7400075113602], [3.8907649190598534, 43.7421435454203], [3.8907074723422683, 43.7423221337689], [3.890228878827973, 43.74295887028483], [3.8899333652009997, 43.74350308343813], [3.8879972918615793, 43.7452490572974], [3.887267982378198, 43.74579692564242], [3.8860464249906874, 43.746488802519906], [3.88555183030093, 43.746990699349446], [3.885554165936622, 43.74708068922886], [3.8846026222228764, 43.74857911189763], [3.8843702152151987, 43.74916521147598], [3.8842503464796745, 43.7493018820616], [3.88401681327805, 43.74984522651805], [3.8832455332720253, 43.75111385979898], [3.88270277586166, 43.751706432262814], [3.883204042540641, 43.75187966052495], [3.8836455726840096, 43.75214373124262], [3.884090932689292, 43.75258555571888], [3.8848500948996953, 43.75312438721669], [3.8850374836504455, 43.753166852574495], [3.885219444461459, 43.753029325289205], [3.8852768594284517, 43.75284848930496], [3.8858185805675056, 43.75224692175949], [3.8873405116615034, 43.75119085297823], [3.8877641407647867, 43.75082495287374], [3.8885454607710632, 43.74991625934307], [3.889344560691784, 43.74918512967162], [3.8906328919831217, 43.748672362843614], [3.8939503863530827, 43.74754436120683], [3.8978919206416336, 43.746094842273024], [3.897258349470647, 43.74561064771256], [3.8974379026458164, 43.74538311115627], [3.898102641890159, 43.74474378077846], [3.8987052901671713, 43.744105300819506], [3.8999164541934412, 43.743053322912246], [3.901017870231718, 43.74205010599667], [3.9027062106283545, 43.740316311785804], [3.903013698398813, 43.739996977374005], [3.903165041686655, 43.738961819695376], [3.9032693355051142, 43.73598495846713], [3.9033689558487645, 43.73238695677517], [3.90339563916246, 43.73112619753937], [3.9037428588528478, 43.730223378771825], [3.9037367208709126, 43.72998939241652], [3.9038565149292914, 43.72985269300171], [3.9038745730792908, 43.7282341889084], [3.9039771068886635, 43.72746979063983], [3.904537745168726, 43.727101935092314], [3.905332209292768, 43.72668584187471], [3.9061820185732983, 43.726043902516594], [3.906965040947656, 43.725222830206015], [3.907632993926105, 43.7247184322042], [3.9076914944813286, 43.72458258177801], [3.907859176172097, 43.72390730388211], [3.9080236416793808, 43.72313978630717], [3.908011022273019, 43.72268982580886], [3.908177509427822, 43.72196954529452], [3.908177306756492, 43.72151940958162], [3.9084011992146857, 43.72065203924596], [3.9083886501475997, 43.72020431965676], [3.9110565827515997, 43.718051702981015], [3.912146070517702, 43.71709129202208], [3.913855355666538, 43.71571939400084], [3.9145839917220244, 43.715169099963106], [3.9153758484169976, 43.71466294025307], [3.918803335982464, 43.71267963136203], [3.9223338900399494, 43.710379668708526], [3.924663045948261, 43.70899893839755], [3.925030871768777, 43.708858759621606], [3.9278067593426917, 43.70841250850778], [3.92867320846514, 43.70835535547465], [3.930165538684967, 43.708557237018155], [3.9307206367904617, 43.70845941611895], [3.931458643816097, 43.70826900320879], [3.933615373483583, 43.707383416608366], [3.9345358346182735, 43.70705536298426], [3.934845205822814, 43.70705101449364], [3.9348203710903915, 43.70615107536377], [3.9348707844625563, 43.70574523243532], [3.9348283871093233, 43.70421759151545], [3.934192543703798, 43.70364360292713], [3.9336198875216235, 43.7031114897181], [3.9318398426538486, 43.70151148971497], [3.9312004632951907, 43.70080249632818], [3.9301173503025875, 43.69973960584169], [3.9274976505078487, 43.699103381652094], [3.926544415729694, 43.698254702242515], [3.9248992528606297, 43.697019584293166], [3.9231909409068, 43.69574029960453], [3.9223630419172855, 43.69493486034784], [3.920723598340249, 43.69387964747124], [3.9202859159655734, 43.69375071619822], [3.9141825686321874, 43.69303218654425], [3.9117680575723015, 43.69310172137593], [3.910901465036734, 43.69311598895021], [3.910884095063912, 43.69248602932002], [3.910816154440777, 43.692261907019095], [3.9107368269874447, 43.69163504896445], [3.9100530878973516, 43.69155450692753], [3.9084936594815187, 43.691170978927055], [3.908429344291171, 43.6910840926493], [3.9082039434761953, 43.68964900351526], [3.9080552482129836, 43.6887417731067], [3.9079574353469395, 43.68743996354978], [3.9081379480934992, 43.68725741096211], [3.9089730304282106, 43.68607772836913], [3.9092696687445834, 43.68562347622938], [3.9092625696184267, 43.685353491915855], [3.908934001418169, 43.68468282460891], [3.9085454563161743, 43.684060260883754], [3.9075165363136493, 43.68267230643867], [3.907004014945875, 43.68205144723068], [3.906688092361106, 43.681830749971006], [3.9057493720764707, 43.681483614065534], [3.905187448780097, 43.68131357140724], [3.9051748729660387, 43.680863604887364], [3.905046142939949, 43.68068533131133], [3.9040360686042024, 43.67998130067485], [3.9034125228285523, 43.679854865059134], [3.9024735038793885, 43.67946495138817], [3.9022115316912585, 43.67896440235399], [3.9020172714873764, 43.678651985329246], [3.900954694490783, 43.67830876988333], [3.8984637622522826, 43.677805150758594], [3.8948631361089037, 43.67749676450835], [3.8919853306501726, 43.67689928183763], [3.8901722175238604, 43.6762511462187], [3.888853575503758, 43.67559622442176], [3.8883548709979547, 43.67546799954925], [3.888294037575651, 43.67551384058506], [3.8880608439318696, 43.67605720339816], [3.888005464106509, 43.67628302719282], [3.8873561055201185, 43.67746001623325], [3.8867664503548447, 43.67854840935911], [3.8865750422011818, 43.67882110872676], [3.8858082387111796, 43.680224761243664], [3.885104798335351, 43.681681562155774], [3.884638283272014, 43.6827682603737], [3.8845301997130792, 43.683354919057116], [3.884184908451215, 43.684302671458276], [3.883662143085244, 43.68606309064222], [3.88349863549331, 43.68687557273079], [3.8833881429555706, 43.68736997827349], [3.883266455332999, 43.68746166438044], [3.8833488847887687, 43.68818976681154], [3.8833876425578855, 43.689627442127744], [3.8832737084893356, 43.68998910880716], [3.882850871728108, 43.69039999463139], [3.882792359580612, 43.69053582855068], [3.8824415578538103, 43.69130359495009], [3.882266771438719, 43.69171109909868], [3.881666741554538, 43.692887375954655], [3.8813814821077446, 43.69379154310214], [3.880842331240345, 43.69447408285265], [3.880726045401738, 43.694745752120035], [3.880797313615898, 43.69510264262482], [3.8817610986607165, 43.69635667363096], [3.8820219773491966, 43.69684827793747], [3.8820389842452694, 43.69747599463285], [3.88179982197146, 43.697794348284724], [3.8808237786783386, 43.69834779532579], [3.8803973864240575, 43.698623675083], [3.8802811023159034, 43.69889533552175], [3.879505030844697, 43.69998621740698], [3.8793100427407863, 43.70012390888628], [3.879199488501885, 43.700618314508155], [3.879338248308099, 43.70115660001558], [3.8793918657787985, 43.70314323127274], [3.879339899610429, 43.70350405398138], [3.879596081263068, 43.70381341523962], [3.879922483908087, 43.70443917404828], [3.8801166986479187, 43.70475163594681], [3.8809450958008096, 43.70559338935206], [3.881008281449734, 43.70563753915755], [3.8821139292309437, 43.70526238530246], [3.8822383684879553, 43.70530570498126], [3.8829942966894566, 43.70574330784238], [3.883681651453365, 43.705959019998325], [3.8841174096855724, 43.70604310301072], [3.88493421861626, 43.70643485307183], [3.886192887615797, 43.70669676465457], [3.8862076079589825, 43.70723448824107], [3.886083576661352, 43.707686313692236], [3.8860355493909053, 43.708227140104206], [3.8853629307353805, 43.70855140688944], [3.884565061898524, 43.708832368059134], [3.8834694663963507, 43.709567519210644], [3.8830395079694617, 43.709708420750474], [3.882918541235844, 43.70980009258385], [3.8828549133296093, 43.71204715006911], [3.8831891470167976, 43.71294287812199], [3.883393441874363, 43.71361305928026], [3.88352591333187, 43.71393535027201], [3.8835371730200268, 43.714340326002244], [3.883352179160032, 43.7148357496383], [3.882871403562778, 43.71538246334382], [3.882639160757654, 43.71597080491605], [3.882583720820853, 43.71619662290906], [3.882412341370083, 43.71673912531891], [3.881624774590965, 43.71742279999855], [3.8815681651609144, 43.71760362356794], [3.881520868356089, 43.718144436178775], [3.8814646404796425, 43.71837026924961], [3.881488237088318, 43.719222959517815], [3.881368806810688, 43.71940464277158], [3.8813928568101748, 43.72030459231452], [3.88170767029852, 43.72047811615784], [3.882020216006469, 43.72056389095367], [3.882275370806987, 43.72083050450809], [3.8824687268760507, 43.72110695935832], [3.8825962999606687, 43.72124026127763], [3.881295854520238, 43.72129396385069], [3.8808533972218444, 43.72143502125065], [3.8802461359413276, 43.721893415952636], [3.879946209482511, 43.72226660556784], [3.879641415479152, 43.7224508020856], [3.878468506368539, 43.72263777628426], [3.878225746582826, 43.722821126317754], [3.87824416519624, 43.7235050860282], [3.8780646044988103, 43.723732596701126], [3.8777586352803173, 43.72387178478312], [3.875772901936152, 43.72379967607676], [3.8754037128123064, 43.723894704272716], [3.875164403315068, 43.724213048864115], [3.874803512752238, 43.72508219637241], [3.8747572331956506, 43.72566575395363], [3.8748502182494704, 43.729126051404336], [3.874923480099151, 43.72953018243754], [3.874939318664253, 43.73011515040629], [3.874725266803499, 43.73138518616607], [3.8746697808677, 43.731611011398044], [3.873765533538059, 43.732566287169064], [3.8733264568806978, 43.73284230786365], [3.873146847223218, 43.73306980281209], [3.872847761874113, 43.73347897297114], [3.8727336738284097, 43.733840630022904], [3.8729267911607717, 43.734108098062954], [3.873431301830842, 43.734414122055256], [3.8743155550345203, 43.735032348586586], [3.874445470404167, 43.73525565959376], [3.874711809860215, 43.735925008424026], [3.87486908928247, 43.73718101500324], [3.875064156653171, 43.737493468427026]]], ""type"": ""Polygon""}";1430;1510;1517;1483;44;42;41;108;75;44;30;59;727.001089149066;703.881563217078;661.543862665803;611.041086812459;632.803605164227;638.76397477662;607.807973421927;568.041086812459;23.7694585756136;22.0250666783903;30.9664446490135;18.4285714285714;70.4280254092255;43.0925217620681;22.7694445948629;24.5714285714286;1430.0;1507.99955476036;1517.0;1483.0
34018;Autignac;Communauté de communes Les Avant-Monts;436;422;389;345;328;312;283;332;313;310;56;106;18;14;8;68;33;39;18;10;34;Cazouls-lès-Béziers;3405;43.50021577228476, 3.1676155676526045;200071058;"{""coordinates"": [[[3.164409635353674, 43.51954018303491], [3.164470242733698, 43.519449723807796], [3.164829961225761, 43.51868195519202], [3.165376295643279, 43.518047832961976], [3.1655585962888315, 43.51786871879048], [3.1664266817852558, 43.518085157585304], [3.167542038202909, 43.51834703040612], [3.1684069098327345, 43.51838569282949], [3.169466555658874, 43.518197865131164], [3.170633604260552, 43.51778420993895], [3.171002003496478, 43.5176464685645], [3.1719274482299844, 43.51759464013731], [3.172731250727785, 43.51763371569492], [3.1733405874870506, 43.51708910984077], [3.1737089758050696, 43.5169513683409], [3.174388449217754, 43.516946337661636], [3.1748218176464458, 43.51703315542984], [3.1755712908908023, 43.51761046133567], [3.175633130454159, 43.51761000136979], [3.176427956425696, 43.5170640160728], [3.1768043254074803, 43.516613384669725], [3.177537934466335, 43.51611284586666], [3.178029348096901, 43.51592916497524], [3.179005724210356, 43.51515675653472], [3.1798036607595987, 43.514835760286395], [3.1801726423776735, 43.51474299964307], [3.180482472805513, 43.514785697887284], [3.1809152102959235, 43.514827479606836], [3.182221758268542, 43.51549061271677], [3.1829031145679254, 43.515620545456095], [3.1832109093120557, 43.51557324108455], [3.1837647757231005, 43.515434072530276], [3.1843277047017904, 43.51511479924977], [3.1847553782018103, 43.51479878554237], [3.18481594855264, 43.51470831525985], [3.1847509285902755, 43.51448375880772], [3.1845003891164656, 43.51426059764045], [3.184432827510293, 43.51385602202296], [3.184552049993745, 43.51354007442406], [3.184915191419797, 43.513089519347155], [3.185031736563261, 43.51258454662899], [3.1852132870875844, 43.51235813946532], [3.1857033889946127, 43.512084419379214], [3.1861284837838557, 43.511588382216175], [3.1866107740176295, 43.5108196240231], [3.1870989331552253, 43.51041087278997], [3.1874620151435797, 43.509958060956194], [3.1885027181503816, 43.50932236751717], [3.188806633079152, 43.50900502449216], [3.1889862424774713, 43.50864360463269], [3.1896091248069522, 43.50814381832945], [3.18973137396019, 43.508097890416245], [3.189716543031883, 43.50711005490514], [3.189399083623626, 43.50652733820478], [3.189145528738317, 43.506036405501064], [3.1892483616821545, 43.50467861389528], [3.1892367083882083, 43.503913560307396], [3.1886134930060535, 43.50351541935147], [3.188733943052466, 43.50328947379244], [3.1889772857981726, 43.50306259435173], [3.1889753587066805, 43.502927587967086], [3.188227835494226, 43.502483128852234], [3.188161564649703, 43.502170812401225], [3.1872331779253007, 43.50199775917059], [3.1872891307248334, 43.50163726804552], [3.1870400444940157, 43.50145910656119], [3.187097299404513, 43.50119086905986], [3.1873414060210243, 43.50096399230855], [3.1875216407044435, 43.50064757901668], [3.187636730155726, 43.500097607277795], [3.1876940861772796, 43.49978211714141], [3.1879986287630477, 43.49951202977259], [3.1879323305170786, 43.49919746464632], [3.187806137913436, 43.499018381492746], [3.1878641333734667, 43.49874789350815], [3.188535599457577, 43.49824774468327], [3.1886533784495543, 43.497889044693764], [3.1889578867163038, 43.49761669678227], [3.1897523219991113, 43.497070612679806], [3.1897375058848243, 43.4960827759634], [3.1900362361144836, 43.49540539937209], [3.19021784797146, 43.495133974391536], [3.190770102981301, 43.49494978057179], [3.1907688155970177, 43.49485976786245], [3.1906524518633455, 43.49450282765593], [3.1905203657542147, 43.49390970797974], [3.1901307047806804, 43.49346255753173], [3.188936564556253, 43.492035779195675], [3.1886841929326146, 43.49167760797007], [3.188303261996549, 43.49091758478257], [3.188240809564803, 43.490873041222294], [3.1879266247041183, 43.49051533569748], [3.187360100980879, 43.48979945551125], [3.1860373931955204, 43.487959533248656], [3.1856582574426437, 43.48737726153186], [3.18527278078951, 43.48634720371485], [3.1848274299784483, 43.4854526242676], [3.184764347305276, 43.48536307729829], [3.1833584167005924, 43.486318788088504], [3.1832355710810862, 43.486319706478575], [3.1822366159423954, 43.485562030128555], [3.181923165934256, 43.48525155935609], [3.1812993959230633, 43.48479712527141], [3.180869542258214, 43.48494435807579], [3.1796986502365514, 43.485034105669534], [3.1790182732739587, 43.48494914830615], [3.178324908603951, 43.48481928636708], [3.177647202198106, 43.48486933295774], [3.176476951103839, 43.485060305163834], [3.1760475571707865, 43.485241274600895], [3.1751309172501663, 43.4858331825643], [3.175006675205709, 43.48578909121651], [3.17424616009005, 43.484446714146344], [3.174183725605834, 43.48440217169704], [3.174182464424629, 43.48431215947694], [3.1736163404007582, 43.483553457075956], [3.173299779335891, 43.483015686763295], [3.173232364742858, 43.48261336243069], [3.1730942096675516, 43.48162644193413], [3.172848389285498, 43.48167326708419], [3.171436688420787, 43.482221539541754], [3.170762749246052, 43.482541570432986], [3.1678665336667753, 43.48368808904573], [3.167375338447739, 43.4838717286942], [3.1672511066159648, 43.483827637520804], [3.1673091710684087, 43.483557154516355], [3.167430772826747, 43.48346625090341], [3.1673633551325295, 43.4830616646338], [3.167237906034889, 43.482929810442606], [3.1667392554288294, 43.482573400830034], [3.1650621715624787, 43.481813793330495], [3.1628915948429617, 43.48106676971879], [3.161773100195673, 43.48057983145495], [3.1615609719176723, 43.47869327446164], [3.160759746017731, 43.4787463683203], [3.1607040921668705, 43.479194612789136], [3.1605237771929287, 43.479510985611164], [3.1605182158802756, 43.48000611985137], [3.160778524035295, 43.48090214008799], [3.160784699928217, 43.481352182953685], [3.1606649520538896, 43.481578092762746], [3.15993222523295, 43.48212127550012], [3.159135857026424, 43.48253213935047], [3.1581540578341456, 43.48294434768252], [3.1577240352447893, 43.48308249180636], [3.156243626093493, 43.48313822950257], [3.1559372030722157, 43.4832754776428], [3.1549010890277254, 43.48418314111912], [3.1543381054415685, 43.48454502626669], [3.153295825536075, 43.48500263967009], [3.152682190329572, 43.48527711087289], [3.151822081920321, 43.48555336349354], [3.151084976212985, 43.485783706646686], [3.1509007720160214, 43.485875048039254], [3.1509663623342035, 43.48615362770677], [3.151093036844139, 43.48637776282935], [3.151531790444163, 43.486822435979235], [3.1521540100092724, 43.487178023476204], [3.1530863197472683, 43.487664147715165], [3.1533996578531083, 43.48797694255256], [3.1534082341841048, 43.48860699559915], [3.1531678525055895, 43.48905657107591], [3.152376401001143, 43.48978240857876], [3.151651435726604, 43.49091059082021], [3.1510446088559028, 43.491635090562404], [3.1505583118042093, 43.49218768581815], [3.1503754644580146, 43.49232402768117], [3.1498772438439238, 43.49291046530014], [3.149395847666125, 43.493769081335486], [3.1492802646188007, 43.494307763898355], [3.149158456139793, 43.49444365999813], [3.147930509449619, 43.494902550606085], [3.1471950969951608, 43.495267884208474], [3.1459095360725984, 43.49604222896711], [3.144989240706032, 43.49645387904579], [3.1441783992531493, 43.49672971022472], [3.143688212663221, 43.497001008452], [3.14313881931774, 43.49741000081884], [3.142952758760092, 43.4973663138246], [3.1426414046134408, 43.49714349009359], [3.1423941513203233, 43.49714750373541], [3.14159802455614, 43.497600996239626], [3.140863758997576, 43.498056301081824], [3.141118279967299, 43.4985945851954], [3.141938197834731, 43.49985574262648], [3.14219150752051, 43.50030178005521], [3.1421358912205735, 43.50070724982135], [3.1419552457932425, 43.50106859999948], [3.1415256662391577, 43.50125168401402], [3.1412797362278613, 43.50129843825865], [3.1406604536963796, 43.50116781447267], [3.140226640009968, 43.50103586792442], [3.1396709958094426, 43.50103981472258], [3.1390547236609336, 43.5011342025453], [3.138381009947616, 43.50149903885396], [3.1382468008712725, 43.50163501114245], [3.138256594436125, 43.50231006397015], [3.137768729032686, 43.50276135517996], [3.137222247730638, 43.50339533142498], [3.13710219676926, 43.50366623120039], [3.1377202936503577, 43.50370687064089], [3.138089886557343, 43.50365924729136], [3.139886136301312, 43.503196441280544], [3.1403183147154965, 43.50314836074702], [3.1403201275472923, 43.503283376988826], [3.1404442188278745, 43.50337251203673], [3.1405109980711017, 43.50368484786173], [3.1407013092480813, 43.50404355628336], [3.140887832842466, 43.50417726222382], [3.1415071483161325, 43.50430788499336], [3.1418143110334475, 43.50421568700495], [3.142120421989899, 43.50398846185895], [3.1423045377091037, 43.503942146620155], [3.142616693717632, 43.504164971397365], [3.1426179058770254, 43.504254976265685], [3.142804564398135, 43.504341417264754], [3.143110542579433, 43.50416145096285], [3.143430547592528, 43.50496707402394], [3.1439863509463084, 43.50497211384526], [3.145653238655729, 43.50500522902582], [3.1458350904138817, 43.504733876533194], [3.1458857059893557, 43.50395936949619], [3.1460025453663674, 43.50351070061457], [3.1462411864051587, 43.50292388900493], [3.1463630197301704, 43.50278798635706], [3.147174533432834, 43.50255714001884], [3.1474218401743688, 43.502555373679414], [3.147919336238284, 43.502821863499854], [3.1479205443127425, 43.502911868238954], [3.1474309629903696, 43.50323043617497], [3.1470538541896325, 43.50363595894095], [3.1466312397270526, 43.50427810140573], [3.1462695414719977, 43.5049108034536], [3.146210717064387, 43.50513401867291], [3.1464671468052186, 43.5058073093533], [3.1465926286399766, 43.50594143896176], [3.146963604401795, 43.50593877773754], [3.1469648234289282, 43.50602879166849], [3.1472762119856705, 43.50624935518447], [3.1478343467930365, 43.50642538830556], [3.1490229821164455, 43.50664191381416], [3.1496417310267875, 43.5067274878932], [3.1498932953355303, 43.50703849306955], [3.1501410665397764, 43.50712672657283], [3.150632503202865, 43.50694316193903], [3.1507579972382804, 43.507077286838324], [3.150942716158124, 43.50707595933362], [3.151433524430927, 43.50684737962491], [3.152295168429709, 43.5066611487827], [3.1525473790214584, 43.50701939950026], [3.1528602055843664, 43.507287197767205], [3.1536024729550056, 43.50741686777838], [3.1554569037387594, 43.507536244572165], [3.155704685653909, 43.507624474396906], [3.156141928808439, 43.507945374373904], [3.1564552323211275, 43.50830316854898], [3.1563439919902008, 43.50915688184331], [3.1562241810869383, 43.509382791246324], [3.1562284863211305, 43.50969782696202], [3.1560504867882315, 43.51019195124935], [3.15569070417512, 43.51095969510253], [3.1554441403143776, 43.510961479188126], [3.155259246293534, 43.51100782705378], [3.1552598623448573, 43.511052829636306], [3.154045840468065, 43.512499620165876], [3.1530091943238023, 43.513407266587], [3.1529540606779713, 43.513900502934455], [3.1527816885292026, 43.51481092092223], [3.152669165220031, 43.51557461991275], [3.152735293819685, 43.51674211092301], [3.152808929937814, 43.51755173119323], [3.1534395626338148, 43.5175921920639], [3.1538777814791485, 43.5180368667934], [3.154186831247906, 43.51807965032697], [3.1557911816532935, 43.51797803925815], [3.1563469885453923, 43.517974018835005], [3.1567815720684678, 43.518150905327985], [3.157893176616775, 43.51814285150522], [3.1583914314595187, 43.5184520408503], [3.1586425066052644, 43.518720274768285], [3.158950944546551, 43.5187180329454], [3.1595061389150687, 43.51866899353026], [3.1599377747371094, 43.51862985038483], [3.1604960562397904, 43.51880582893234], [3.1608052611016246, 43.518803580704486], [3.161292271881759, 43.51834995064795], [3.161866182090594, 43.518705832766635], [3.1619298436107353, 43.51883814876592], [3.1619280063965305, 43.51960330496842], [3.1624968138054728, 43.51964416543099], [3.1632993936732676, 43.519593305281646], [3.164409635353674, 43.51954018303491]]], ""type"": ""Polygon""}";962;904;863;789;47;28;41;52;68;44;40;54;635.656105959438;582.034437336766;563.551438256627;509.142857142857;436.308407496415;399.903402854007;370.833881004718;338.142857142857;181.311478125892;147.389276460036;141.588409409566;82.6179775280899;18.0362203371306;34.7417580227227;51.129147842343;88.3820224719101;962.0;904.0;863.0;789.000000000011
