code_commune;Libellé de la commune;Nombre de foyers fiscaux;Revenu fiscal de référence des foyers fiscaux;Impôt net (total)*;Nombre de foyers fiscaux imposés;Revenu fiscal de référence des foyers fiscaux imposés;Nom Officiel EPCI;Traitements et salaires : Nombre de foyers concernés;Traitements et salaires : Montant;Retraites et pensions : Nombre de foyers concernés;Retraites et pensions : Montant;Code Officiel EPCI;Canton;Code_canton;geo_shape;geo_point_2d
34004;Agel;151.0;2639.207;44.117;56;1533;CC du Minervois au Caroux;59.0;922.961;75.0;1552.593;200066348;Saint-Pons-de-Thomières;3424;"{""coordinates"": [[[2.8384112946, 43.3723419713], [2.8389661433, 43.3723845135], [2.8456385488, 43.3732953549], [2.8464390336, 43.3732917525], [2.8473019777, 43.3733778702], [2.8476721479, 43.3733762057], [2.8487772651, 43.3730111518], [2.852902659, 43.3715094285], [2.8530260409, 43.3715088674], [2.8533977562, 43.3717772145], [2.8534605834, 43.3719096962], [2.8543281751, 43.3724458158], [2.8547022941, 43.3729931873], [2.8548900676, 43.3733051299], [2.8553246556, 43.3737082009], [2.8554480422, 43.373707637], [2.8556311888, 43.3734817624], [2.8554441647, 43.3732575798], [2.8553801346, 43.3729878337], [2.8555000497, 43.3726744861], [2.8557428627, 43.3722142957], [2.8560478354, 43.3718978475], [2.8562298037, 43.3716269717], [2.8562259393, 43.3711791733], [2.8560369671, 43.3707299685], [2.8559116464, 43.3705055094], [2.8557851669, 43.3701482833], [2.8560299963, 43.3699221219], [2.8565215776, 43.3697848455], [2.8571365578, 43.3697370168], [2.857334751, 43.3698261153], [2.8578922953, 43.3701813513], [2.858263235, 43.3703596738], [2.8585713079, 43.3704032584], [2.8588161151, 43.3701770996], [2.8591191264, 43.3696378689], [2.8591089681, 43.3685577416], [2.8592304094, 43.3683343993], [2.85959664, 43.3679726542], [2.8610022132, 43.366798214], [2.8614312941, 43.366571189], [2.8626571342, 43.3659263974], [2.8632669462, 43.3652934642], [2.8632638126, 43.3649356754], [2.8632030464, 43.3636330056], [2.863139003, 43.3633632571], [2.8630757327, 43.3631835247], [2.8629488194, 43.3627790519], [2.8627606382, 43.3624221268], [2.862629796, 43.3615676008], [2.8627504129, 43.3613420057], [2.863117792, 43.3611175056], [2.8637334194, 43.3610673826], [2.864041459, 43.3611109603], [2.864965533, 43.3611516551], [2.8651493904, 43.3610157734], [2.8660643207, 43.3601046068], [2.8669207457, 43.3594704946], [2.8676569895, 43.3591969989], [2.8683963699, 43.3591935284], [2.8691369775, 43.3594150825], [2.8691970729, 43.3592347747], [2.8692006473, 43.3582468475], [2.8692583635, 43.3578865255], [2.8695019091, 43.3575275702], [2.8696817873, 43.3570316448], [2.8695548413, 43.3566271816], [2.8695488811, 43.3559543498], [2.8696069841, 43.355639027], [2.8696650681, 43.3552336896], [2.8694155747, 43.3549198224], [2.8693507369, 43.3545623219], [2.8696554633, 43.3542368345], [2.8696494826, 43.3535617549], [2.8697028197, 43.3527086256], [2.8700605328, 43.3514039831], [2.8701218043, 43.3513586896], [2.8702407788, 43.3509530665], [2.8702388027, 43.3507302866], [2.8703617481, 43.3506846982], [2.8710369859, 43.3505014824], [2.8713425696, 43.3502750115], [2.8714607022, 43.3496893581], [2.8720125902, 43.3495067184], [2.8720722608, 43.3492814028], [2.8718807828, 43.348555441], [2.8718659995, 43.346982517], [2.8719857292, 43.3465768943], [2.8722809194, 43.3452725455], [2.8724619251, 43.3448238683], [2.8724591217, 43.3445088257], [2.8723962487, 43.3443741087], [2.8720222605, 43.3439258021], [2.8717727889, 43.3435241782], [2.8717074337, 43.3431104209], [2.8713330738, 43.342619363], [2.8713306692, 43.3423493282], [2.8718208, 43.3420769724], [2.8757560853, 43.3403052662], [2.875755281, 43.3402152518], [2.8756299499, 43.3399908117], [2.8754421405, 43.339676664], [2.8751326002, 43.3394530997], [2.8748855738, 43.3394115229], [2.8745764444, 43.3392329643], [2.873900943, 43.3393711934], [2.8734088373, 43.3394185401], [2.8729155248, 43.3393308629], [2.8719176665, 43.3379786306], [2.8717895434, 43.3374391545], [2.871592578, 43.3360921224], [2.8717079335, 43.3352837058], [2.8717031338, 43.3347436392], [2.8715161802, 43.33452174], [2.8708371562, 43.3343449264], [2.8707138218, 43.3342554946], [2.8705869186, 43.3338510306], [2.8705248577, 43.3338063187], [2.8702069567, 43.3327208966], [2.8700812473, 43.3324514444], [2.8697666196, 43.3317350736], [2.8692642357, 43.3306145152], [2.8687519376, 43.3298518084], [2.8683187885, 43.3295860564], [2.8651093391, 43.3285681853], [2.8617781905, 43.3277218222], [2.858251117, 43.3270202847], [2.8564644949, 43.3268034761], [2.8479508069, 43.3259016393], [2.8462879273, 43.3257291142], [2.8459764259, 43.3256180041], [2.8461542096, 43.3259547562], [2.8465428816, 43.3267158725], [2.8467320211, 43.3272100947], [2.8469869895, 43.328196844], [2.8470558783, 43.3290494088], [2.845878711, 43.3295497891], [2.8453870506, 43.329642024], [2.8445871472, 43.3296456184], [2.8433541823, 43.3294711189], [2.8424272101, 43.3290274449], [2.8420580885, 43.3290291015], [2.8415047746, 43.3291215795], [2.8403974077, 43.3291265182], [2.8390329834, 43.3293576246], [2.838602966, 43.3294495425], [2.838542439, 43.3295848312], [2.838422124, 43.3299431737], [2.8383638763, 43.3302584826], [2.8380612627, 43.330844913], [2.8380037202, 43.3313379909], [2.8376996077, 43.3317444016], [2.8376402849, 43.3320237073], [2.8373989259, 43.3325626043], [2.8370936807, 43.3328340014], [2.8364181645, 43.3329720048], [2.8361726727, 43.3331081102], [2.8361734151, 43.3331981154], [2.8359903545, 43.3333339462], [2.8358689151, 43.3335595144], [2.8356858403, 43.3336953447], [2.8351948691, 43.3338775388], [2.8348873495, 43.3339689091], [2.8347057454, 43.3342825084], [2.834648189, 43.3347778348], [2.8345895396, 43.3350481356], [2.8341628178, 43.335545083], [2.8334177147, 43.3362212148], [2.833175579, 43.3366723477], [2.8331168944, 43.3370326524], [2.8334255025, 43.3371640729], [2.8342879108, 43.3372502921], [2.8349175455, 43.3374275482], [2.8351032562, 43.3375167474], [2.834665761, 43.338202776], [2.8345469203, 43.3386511233], [2.8343638017, 43.3388769563], [2.8341833251, 43.3393278179], [2.8336997307, 43.340407859], [2.8335196071, 43.3409037274], [2.8329713735, 43.3415339855], [2.8328495425, 43.3417145444], [2.8332826373, 43.3419826809], [2.8340247619, 43.3423372288], [2.8344604747, 43.3429204038], [2.8347722306, 43.3433330942], [2.8352677244, 43.3436887144], [2.8361971356, 43.3444047217], [2.8370174386, 43.3452539767], [2.8376404292, 43.3461040995], [2.8376419189, 43.3462841207], [2.8378310462, 43.3467783659], [2.8378347784, 43.3472261657], [2.838147254, 43.3477198578], [2.8384593987, 43.3482675517], [2.8386481419, 43.3487145395], [2.8387101941, 43.3487592703], [2.8390215293, 43.3492079516], [2.8402612821, 43.3501453395], [2.8407587797, 43.3507282149], [2.8410095932, 43.35121992], [2.8413228684, 43.3518036109], [2.8415733096, 43.3522503164], [2.8421999197, 43.3535144657], [2.8421401403, 43.3537397656], [2.8405532474, 43.3553648437], [2.8392712786, 43.3565834796], [2.8393348351, 43.3568082329], [2.8403291691, 43.3578817221], [2.8408873475, 43.3583383127], [2.8416316263, 43.3589178347], [2.841942275, 43.3592764951], [2.8426237749, 43.3597235235], [2.8429949753, 43.359854632], [2.8433029928, 43.3598982597], [2.8433658147, 43.3600330041], [2.8433101979, 43.360753358], [2.8431308285, 43.3613370081], [2.8425132925, 43.3611619917], [2.8420822789, 43.3611639185], [2.841961563, 43.3613872415], [2.8419676144, 43.3621073256], [2.8418506789, 43.3627807026], [2.841666761, 43.3629165359], [2.8415437667, 43.3629620921], [2.8413587285, 43.3628729035], [2.8407396693, 43.3625178623], [2.8404798395, 43.3624290029], [2.8401108844, 43.362475652], [2.8398066347, 43.3628820693], [2.8395031104, 43.363376244], [2.8389548326, 43.3640177795], [2.8387099736, 43.3642439013], [2.8385884976, 43.3643794537], [2.8392083064, 43.3649145393], [2.8400760408, 43.3654957695], [2.8401407215, 43.3658532905], [2.8400192298, 43.366078869], [2.8391033823, 43.366938064], [2.8384312214, 43.3675238902], [2.8375747542, 43.3682027891], [2.8369044415, 43.3690136301], [2.8369668801, 43.3691033618], [2.8377101944, 43.3696491604], [2.8390718467, 43.3703609817], [2.8393197293, 43.3705849227], [2.8391391798, 43.3710357944], [2.8384112946, 43.3723419713]]], ""type"": ""Polygon""}";43.34788083762467, 2.8534361370017414
34007;Aigues-Vives;299.0;5274.622;94.95;101;2671;CC du Minervois au Caroux;151.0;2827.157;134.0;2573.598;200066348;Saint-Pons-de-Thomières;3424;"{""coordinates"": [[[2.8147605107, 43.3783874946], [2.8149565314, 43.3782088949], [2.8155059797, 43.3776664879], [2.8157487592, 43.3771613858], [2.8163577621, 43.3763509262], [2.8167257379, 43.3761693405], [2.8183877657, 43.3760722658], [2.8185126008, 43.3762517606], [2.8185764442, 43.37651928], [2.8197504131, 43.3769193416], [2.8201837822, 43.3771965341], [2.8209252004, 43.3774183953], [2.8214168846, 43.3773712847], [2.8219706818, 43.3772789061], [2.8222900095, 43.3771875165], [2.8225357096, 43.377051447], [2.8230895021, 43.3769590537], [2.8237049422, 43.3769564053], [2.8243225903, 43.3771315221], [2.8252505596, 43.3776225982], [2.8259901667, 43.3776193995], [2.8264818976, 43.3774822588], [2.8281391559, 43.3767999668], [2.8306702189, 43.3760260804], [2.831835627, 43.3754719048], [2.8326309441, 43.3748383295], [2.832997026, 43.3744339132], [2.8336655726, 43.3733958196], [2.8338499188, 43.3733049983], [2.83532489, 43.3729834616], [2.8363209418, 43.3727562803], [2.8376123251, 43.3725255392], [2.8384112946, 43.3723419713], [2.8391391798, 43.3710357944], [2.8393197293, 43.3705849227], [2.8390718467, 43.3703609817], [2.8377101944, 43.3696491604], [2.8369668801, 43.3691033618], [2.8369044415, 43.3690136301], [2.8375747542, 43.3682027891], [2.8384312214, 43.3675238902], [2.8391033823, 43.366938064], [2.8400192298, 43.366078869], [2.8401407215, 43.3658532905], [2.8400760408, 43.3654957695], [2.8392083064, 43.3649145393], [2.8385884976, 43.3643794537], [2.8387099736, 43.3642439013], [2.8389548326, 43.3640177795], [2.8395031104, 43.363376244], [2.8398066347, 43.3628820693], [2.8401108844, 43.362475652], [2.8404798395, 43.3624290029], [2.8407396693, 43.3625178623], [2.8413587285, 43.3628729035], [2.8415437667, 43.3629620921], [2.841666761, 43.3629165359], [2.8418506789, 43.3627807026], [2.8419676144, 43.3621073256], [2.841961563, 43.3613872415], [2.8420822789, 43.3611639185], [2.8425132925, 43.3611619917], [2.8431308285, 43.3613370081], [2.8433101979, 43.360753358], [2.8433658147, 43.3600330041], [2.8433029928, 43.3598982597], [2.8429949753, 43.359854632], [2.8426237749, 43.3597235235], [2.841942275, 43.3592764951], [2.8416316263, 43.3589178347], [2.8408873475, 43.3583383127], [2.8403291691, 43.3578817221], [2.8393348351, 43.3568082329], [2.8392712786, 43.3565834796], [2.8405532474, 43.3553648437], [2.8421401403, 43.3537397656], [2.8421999197, 43.3535144657], [2.8415733096, 43.3522503164], [2.8413228684, 43.3518036109], [2.8410095932, 43.35121992], [2.8407587797, 43.3507282149], [2.8402612821, 43.3501453395], [2.8390215293, 43.3492079516], [2.8387101941, 43.3487592703], [2.8386481419, 43.3487145395], [2.8384593987, 43.3482675517], [2.838147254, 43.3477198578], [2.8378347784, 43.3472261657], [2.8378310462, 43.3467783659], [2.8376419189, 43.3462841207], [2.8376404292, 43.3461040995], [2.8370174386, 43.3452539767], [2.8361971356, 43.3444047217], [2.8352677244, 43.3436887144], [2.8347722306, 43.3433330942], [2.8344604747, 43.3429204038], [2.8340247619, 43.3423372288], [2.8332826373, 43.3419826809], [2.8328495425, 43.3417145444], [2.8329713735, 43.3415339855], [2.8335196071, 43.3409037274], [2.8336997307, 43.340407859], [2.8341833251, 43.3393278179], [2.8343638017, 43.3388769563], [2.8345469203, 43.3386511233], [2.834665761, 43.338202776], [2.8351032562, 43.3375167474], [2.8349175455, 43.3374275482], [2.8342879108, 43.3372502921], [2.8334255025, 43.3371640729], [2.8331168944, 43.3370326524], [2.833175579, 43.3366723477], [2.8334177147, 43.3362212148], [2.8341628178, 43.335545083], [2.8345895396, 43.3350481356], [2.834648189, 43.3347778348], [2.8347057454, 43.3342825084], [2.8348873495, 43.3339689091], [2.8351948691, 43.3338775388], [2.8356858403, 43.3336953447], [2.8358689151, 43.3335595144], [2.8359903545, 43.3333339462], [2.8361734151, 43.3331981154], [2.8361726727, 43.3331081102], [2.8364181645, 43.3329720048], [2.8370936807, 43.3328340014], [2.8373989259, 43.3325626043], [2.8376402849, 43.3320237073], [2.8376996077, 43.3317444016], [2.8380037202, 43.3313379909], [2.8380612627, 43.330844913], [2.8383638763, 43.3302584826], [2.838422124, 43.3299431737], [2.838542439, 43.3295848312], [2.838602966, 43.3294495425], [2.8390329834, 43.3293576246], [2.8403974077, 43.3291265182], [2.8415047746, 43.3291215795], [2.8420580885, 43.3290291015], [2.8424272101, 43.3290274449], [2.8433541823, 43.3294711189], [2.8445871472, 43.3296456184], [2.8453870506, 43.329642024], [2.845878711, 43.3295497891], [2.8470558783, 43.3290494088], [2.8469869895, 43.328196844], [2.8467320211, 43.3272100947], [2.8465428816, 43.3267158725], [2.8461542096, 43.3259547562], [2.8459764259, 43.3256180041], [2.8452876864, 43.3253645613], [2.8442367158, 43.3248314519], [2.8397240594, 43.3225157603], [2.8389824914, 43.3222040055], [2.8385510106, 43.3221159138], [2.8378621661, 43.3221189674], [2.8370634679, 43.3223475387], [2.8360824884, 43.3227119261], [2.8355277308, 43.322624364], [2.8352202949, 43.3226257132], [2.834360698, 43.3228545407], [2.8337439212, 43.3227222281], [2.8327566107, 43.3224137678], [2.8320781977, 43.3222817192], [2.830896983, 43.3222868865], [2.8302207582, 43.3223258496], [2.8294807199, 43.3221940568], [2.8289883527, 43.322196194], [2.8286816494, 43.3222875471], [2.8283768483, 43.3226129202], [2.82776597, 43.323200664], [2.8273370969, 43.3233352957], [2.8265376007, 43.3234737759], [2.8256145201, 43.3234800279], [2.8245057875, 43.3233047856], [2.8233207905, 43.3229408365], [2.822890062, 43.3229426868], [2.8213546066, 43.3232643268], [2.8208005966, 43.3232666938], [2.8197498785, 43.3227333562], [2.8193797163, 43.3225999151], [2.8192571545, 43.3226904514], [2.8191987436, 43.3230935115], [2.8189554602, 43.3234095965], [2.8187107442, 43.3235456626], [2.8184050954, 43.3237719982], [2.8181600336, 43.3239620736], [2.8180389573, 43.3241426147], [2.8174903126, 43.3248178008], [2.8166208002, 43.3253615692], [2.8147813741, 43.3261344812], [2.8144140421, 43.3263588113], [2.814478189, 43.3266735879], [2.8147290088, 43.3273026225], [2.8148533784, 43.327437117], [2.8152909877, 43.328198134], [2.8156023907, 43.3286918916], [2.8158529183, 43.3291836558], [2.8151190349, 43.3297358402], [2.814630514, 43.3302307319], [2.8143244658, 43.33041205], [2.8132166549, 43.3304617342], [2.8126644164, 43.3305990731], [2.811561219, 43.3312338059], [2.8106296156, 43.3316427791], [2.810137167, 43.3316448395], [2.8097676832, 43.3316013789], [2.8093393597, 43.3319182163], [2.8089730256, 43.3322775504], [2.8089747939, 43.3325025773], [2.8091005739, 43.3328170986], [2.8091668243, 43.3334019052], [2.8090449187, 43.3335801961], [2.8081868321, 43.3340338447], [2.8079430992, 43.3343049003], [2.8069652483, 43.3351168416], [2.8067203866, 43.335342886], [2.8067217918, 43.3355229061], [2.8068454639, 43.335567405], [2.8068461605, 43.3356574106], [2.8070946136, 43.3358904169], [2.8074683528, 43.3364716987], [2.8075352886, 43.3371465226], [2.8072316402, 43.3376428642], [2.8064372361, 43.3383640186], [2.805199301, 43.3390442569], [2.8045877381, 43.3394945983], [2.8044661628, 43.3397201413], [2.8043443177, 43.3398106543], [2.8043446703, 43.3398556618], [2.8040381144, 43.3400819582], [2.8037333765, 43.3404432777], [2.8035522864, 43.3408468321], [2.8033081635, 43.3410728712], [2.802878353, 43.3412096644], [2.8017107504, 43.3415295146], [2.8010357475, 43.341757322], [2.8002988038, 43.3419493778], [2.8002374874, 43.3419946313], [2.8002402699, 43.3423546737], [2.80017929, 43.3424449347], [2.7989980322, 43.3424947793], [2.7987517151, 43.3425407947], [2.7986298551, 43.3426313015], [2.7991265261, 43.3431671082], [2.7991892264, 43.3433018676], [2.7995735451, 43.3436603509], [2.7996986003, 43.3438848706], [2.8006871508, 43.3443286426], [2.8015520455, 43.3447301495], [2.804831485, 43.3467464345], [2.8058824783, 43.3472799177], [2.8083686041, 43.3486625399], [2.8093002785, 43.3496015451], [2.8102298196, 43.3503627775], [2.8143197505, 43.3534983112], [2.8150016175, 43.3541232838], [2.8150669363, 43.354483058], [2.8153207311, 43.3554698832], [2.8156352725, 43.3562426694], [2.8156367061, 43.3564226923], [2.815824588, 43.3567796977], [2.8163291219, 43.3581705311], [2.8165808234, 43.3588895657], [2.8166486389, 43.3595621387], [2.8167802513, 43.3605944843], [2.8169072104, 43.3610440097], [2.8172210904, 43.3617267872], [2.8177220441, 43.3627575614], [2.8183496295, 43.3641928686], [2.8187893471, 43.3651788891], [2.818914888, 43.3654483985], [2.8191674005, 43.3661651833], [2.8195425852, 43.3668904399], [2.8196797474, 43.3670698898], [2.8204837759, 43.3675165177], [2.8198727654, 43.3680592121], [2.8188811106, 43.3687362992], [2.8188825546, 43.3689163148], [2.8195044521, 43.3696315231], [2.8198778111, 43.370125009], [2.8200661343, 43.3705292683], [2.8201296436, 43.3707540263], [2.819945284, 43.370844833], [2.8188984704, 43.3708042861], [2.8179133044, 43.3708534886], [2.8171755729, 43.3710816565], [2.8165637636, 43.3715320676], [2.8159549143, 43.3723537709], [2.815773045, 43.3727573542], [2.8156532927, 43.3731179155], [2.815530979, 43.3732534597], [2.8150407026, 43.3735705754], [2.8142430713, 43.3739339963], [2.8138024974, 43.374295912], [2.8136812843, 43.374474197], [2.8137465488, 43.3749239935], [2.813809318, 43.3750587476], [2.8139323035, 43.3751032384], [2.8146322285, 43.3762232076], [2.814756997, 43.3764927228], [2.8146298943, 43.3774811624], [2.8147605107, 43.3783874946]]], ""type"": ""Polygon""}";43.34787109220504, 2.8251964323546983
34087;Cournonsec;1819.0;51507.327;2617.825;919;37010;Montpellier Méditerranée Métropole;1318.0;38975.374;513.0;12258.521;243400017;Pignan;3422;"{""coordinates"": [[[3.7293959248, 43.5340326704], [3.7295167536, 43.5339411624], [3.7304458132, 43.5340175116], [3.7306191396, 43.5335224843], [3.7306705801, 43.5331077263], [3.7310677622, 43.531664671], [3.7311183687, 43.5312139195], [3.7296125571, 43.5302444052], [3.7291702594, 43.5298469764], [3.7291031826, 43.5296227395], [3.7292848204, 43.5294854667], [3.7308112487, 43.5282513389], [3.7299890301, 43.5274444644], [3.7316267115, 43.5262089572], [3.7316246133, 43.5261189597], [3.731116296, 43.5255422951], [3.7306110867, 43.5250983844], [3.7298593272, 43.5246597561], [3.728116512, 43.5240982575], [3.7274907769, 43.5237908515], [3.7266133003, 43.5232637166], [3.7262973465, 43.5229435041], [3.7253570045, 43.5223721165], [3.7252312384, 43.5222836297], [3.7245271631, 43.5217971132], [3.7245992772, 43.5217062066], [3.7245972026, 43.5216162092], [3.7242086291, 43.5213981481], [3.7233940399, 43.520912983], [3.7232661952, 43.5207344967], [3.7231838574, 43.5198825131], [3.722993131, 43.5196597821], [3.7226805613, 43.5194835518], [3.7221723801, 43.5189068481], [3.7217310036, 43.5185431457], [3.7214215483, 43.5185019167], [3.7209957023, 43.5187772005], [3.7203243106, 43.5191004952], [3.7195232818, 43.5192003018], [3.7187220244, 43.5192573478], [3.7176073941, 43.5191359081], [3.7166793059, 43.5190571867], [3.715979476, 43.5182127222], [3.7154693007, 43.5175459905], [3.7153383856, 43.5172324905], [3.7152734498, 43.5170982442], [3.713671153, 43.517252773], [3.7126120148, 43.5173579239], [3.7120593722, 43.5174996725], [3.7114517933, 43.5179099215], [3.7113322568, 43.5180914198], [3.7114002778, 43.5183606735], [3.7120300022, 43.5188481658], [3.7122196032, 43.5190236682], [3.7122299289, 43.5194736731], [3.7123616109, 43.5197871633], [3.7128638098, 43.5201411648], [3.7134896363, 43.5204914092], [3.7136803163, 43.5207141571], [3.714120431, 43.5210238978], [3.7154257391, 43.5213658694], [3.7155537719, 43.5215533611], [3.7153814471, 43.5220956169], [3.7151441246, 43.5225013678], [3.713195689, 43.5236503895], [3.711056764, 43.5246216371], [3.7105604757, 43.525032773], [3.7101963716, 43.5253072689], [3.709646736, 43.5255840117], [3.7095279444, 43.525765495], [3.7086798527, 43.5264487222], [3.7084943219, 43.5264509684], [3.707064217, 43.5260654121], [3.7068145279, 43.5259333893], [3.7066228216, 43.5256656296], [3.706369327, 43.5254008721], [3.7051874161, 43.5250460578], [3.7049987988, 43.5249132923], [3.7047412029, 43.5244685264], [3.7020604236, 43.5239629679], [3.7015654305, 43.5239239259], [3.6998592054, 43.524889742], [3.6962018445, 43.5274521894], [3.6940774945, 43.5290508749], [3.694079534, 43.5291408732], [3.6945196074, 43.5294506864], [3.6945238833, 43.5296396884], [3.6943462543, 43.5299569087], [3.6917934085, 43.5316957207], [3.6900135956, 43.5327072916], [3.688002739, 43.5339016353], [3.684024919, 43.5360173634], [3.6812211075, 43.5376261291], [3.6801167982, 43.5384944741], [3.6798143329, 43.538768141], [3.6780711399, 43.540812114], [3.6765767202, 43.5429521439], [3.6760415641, 43.5438564722], [3.6759132845, 43.5441730784], [3.6753260759, 43.5454831338], [3.6751492909, 43.5458453172], [3.6749687278, 43.5460725145], [3.6745472529, 43.5465276162], [3.6736937189, 43.547032834], [3.6727840419, 43.5477615166], [3.6727860487, 43.5478515166], [3.6734119836, 43.54820423], [3.6739099422, 43.5483333962], [3.6746417694, 43.5479196379], [3.6748255927, 43.5478724544], [3.6752736975, 43.5485401003], [3.6756011097, 43.5493104392], [3.6757250284, 43.549351741], [3.6761191524, 43.5503373554], [3.6768985055, 43.5519440882], [3.6772219722, 43.5525704322], [3.6776150791, 43.5535087943], [3.6780006291, 43.5541434051], [3.6787574129, 43.5548073844], [3.6792046026, 43.5554300082], [3.6794621909, 43.5558770844], [3.6804263803, 43.5574388325], [3.6807999005, 43.5575694412], [3.6817992273, 43.5580054619], [3.6836016475, 43.5584409191], [3.6855905327, 43.5589101526], [3.6868387378, 43.5594354329], [3.6875000842, 43.5599429481], [3.6879710359, 43.5602749236], [3.6895541913, 43.5613430888], [3.6898029715, 43.5614301454], [3.6898039946, 43.5614751456], [3.6901793011, 43.5616484595], [3.6904240137, 43.5615555137], [3.6910359552, 43.5612781256], [3.6926285328, 43.5606739115], [3.6937999111, 43.5605698603], [3.6947293809, 43.5606487479], [3.694851348, 43.5606022769], [3.69533847, 43.5602813494], [3.6955821532, 43.5601433918], [3.6960145463, 43.5601382006], [3.6964682549, 43.5604928614], [3.6968417794, 43.5606211661], [3.6973388692, 43.5607052169], [3.698004962, 43.5601570684], [3.6980622917, 43.5599560682], [3.6980415777, 43.5590785711], [3.6982162121, 43.5586263469], [3.6984578338, 43.558398374], [3.6991267566, 43.5579424548], [3.6994251332, 43.5574887392], [3.6997905115, 43.5572592823], [3.7008958282, 43.5569759044], [3.7018853931, 43.5564688425], [3.7025583338, 43.5561906624], [3.7032867695, 43.5556327215], [3.7034695602, 43.5555404894], [3.7044528779, 43.5553035652], [3.7050030662, 43.5550718568], [3.706037181, 43.5543841718], [3.7066479468, 43.5540616971], [3.7070132621, 43.5538322165], [3.7076995413, 43.5535988524], [3.7086260997, 43.553587635], [3.7092473486, 43.5537241585], [3.7098024118, 43.5536724202], [3.7106629531, 43.5534819417], [3.7134190106, 43.5524559513], [3.7136606111, 43.5522302035], [3.713840011, 43.5519579412], [3.7149502887, 43.551359279], [3.716165742, 43.5505252518], [3.7160855417, 43.5497632621], [3.715820706, 43.5490462731], [3.7156907604, 43.5487777751], [3.716179753, 43.5485467648], [3.7167935072, 43.5483592331], [3.7166534985, 43.5476879946], [3.7167021567, 43.5471472457], [3.7168178501, 43.5468307534], [3.7172957249, 43.5461519884], [3.717464995, 43.5454747309], [3.7175806647, 43.5446203218], [3.7178066565, 43.5437533157], [3.718049183, 43.5435703099], [3.7185443443, 43.5436092863], [3.7192263497, 43.5436999918], [3.7206799421, 43.5425029032], [3.7210987368, 43.5419148696], [3.7220635569, 43.5409578004], [3.7227969227, 43.5400935906], [3.7239277864, 43.5383264857], [3.7241001325, 43.5377864771], [3.7242116168, 43.5372899642], [3.7244478334, 43.5368369411], [3.724434555, 43.5362969477], [3.7248626025, 43.5361116541], [3.7267069558, 43.5352360356], [3.7277457033, 43.5347731575], [3.7285409403, 43.5344482991], [3.7293959248, 43.5340326704]]], ""type"": ""Polygon""}";43.540304736395825, 3.702539696356023
